Kingdom	Phylum	Class	Order	Family	Genus
ASV_12559	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_12560	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_12561	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella
ASV_12562	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_12563	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_12564	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_12565	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
ASV_12566	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA
ASV_12567	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_1
ASV_12568	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12569	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_12570	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_12571	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_12572	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_12573	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	NA	NA
ASV_12574	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA
ASV_12575	Bacteria	Verrucomicrobia	Verrucomicrobiae	S-BQ2-57_soil_group	NA	NA
ASV_12576	Bacteria	Verrucomicrobia	Verrucomicrobiae	NA	NA	NA
ASV_12577	Bacteria	Planctomycetes	Phycisphaerae	S-70	NA	NA
ASV_12578	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12579	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA
ASV_12580	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	NA
ASV_12581	NA	NA	NA	NA	NA	NA
ASV_12582	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_12583	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquincola
ASV_12584	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV_12585	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
ASV_12586	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_12587	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_12588	Bacteria	NA	NA	NA	NA	NA
ASV_12589	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12590	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_12591	Bacteria	NA	NA	NA	NA	NA
ASV_12592	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	NA
ASV_12593	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA
ASV_12594	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_12595	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Filibacter
ASV_12596	Bacteria	NA	NA	NA	NA	NA
ASV_12597	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_12598	Bacteria	Planctomycetes	NA	NA	NA	NA
ASV_12599	Bacteria	Acidobacteria	Subgroup_6	Unknown_Order	Unknown_Family	Vicinamibacter
ASV_12600	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12601	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	NA
ASV_12602	Bacteria	NA	NA	NA	NA	NA
ASV_12603	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_12604	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_12605	Bacteria	Actinobacteria	Acidimicrobiia	NA	NA	NA
ASV_12606	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
ASV_12607	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_12608	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_12609	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_12610	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_12611	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29
ASV_12612	Bacteria	Planctomycetes	Phycisphaerae	NA	NA	NA
ASV_12613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_12614	Bacteria	Acidobacteria	Subgroup_17	NA	NA	NA
ASV_12615	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_12616	Bacteria	Planctomycetes	Phycisphaerae	NA	NA	NA
ASV_12617	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	NA
ASV_12618	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
ASV_12619	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_12620	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus
ASV_12621	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12622	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12623	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12624	Bacteria	NA	NA	NA	NA	NA
ASV_12625	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	S15-21	NA
ASV_12626	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_12627	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_12628	Bacteria	NA	NA	NA	NA	NA
ASV_12629	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12630	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	cr616
ASV_12631	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12632	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_12633	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1
ASV_12634	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	NA
ASV_12635	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azorhizophilus
ASV_12636	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_12637	Bacteria	NA	NA	NA	NA	NA
ASV_12638	Bacteria	Elusimicrobia	Elusimicrobia	MVP-88	NA	NA
ASV_12639	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_12640	Bacteria	Elusimicrobia	Elusimicrobia	MVP-88	NA	NA
ASV_12641	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	AKAU3564_sediment_group	NA
ASV_12642	Bacteria	NA	NA	NA	NA	NA
ASV_12643	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	AKAU3564_sediment_group	NA
ASV_12644	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_12645	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
ASV_12646	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_12647	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04
ASV_12648	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_12649	Bacteria	Planctomycetes	NA	NA	NA	NA
ASV_12650	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA
ASV_12651	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA
ASV_12652	Bacteria	NA	NA	NA	NA	NA
ASV_12653	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12654	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
ASV_12655	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12656	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Citreitalea
ASV_12657	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	NA
ASV_12658	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae	Halotia_CENA158
ASV_12659	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_12660	Bacteria	NA	NA	NA	NA	NA
ASV_12661	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA
ASV_12662	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_12663	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
ASV_12664	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia
ASV_12665	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12666	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_12667	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12668	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12669	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12670	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_12671	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera
ASV_12672	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA
ASV_12673	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	NA
ASV_12674	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	11-24	NA	NA
ASV_12675	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_12676	Bacteria	Acidobacteria	NA	NA	NA	NA
ASV_12677	Bacteria	NA	NA	NA	NA	NA
ASV_12678	Bacteria	NA	NA	NA	NA	NA
ASV_12679	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_12680	Bacteria	NA	NA	NA	NA	NA
ASV_12681	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA
ASV_12682	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_12683	Bacteria	NA	NA	NA	NA	NA
ASV_12684	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_12685	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
ASV_12686	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_12687	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_12688	Bacteria	Cyanobacteria	Oxyphotobacteria	Oxyphotobacteria_Incertae_Sedis	Unknown_Family	Geitlerinema_PCC-8501
ASV_12689	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	NA	NA
ASV_12690	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_12691	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	NA
ASV_12692	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_12693	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_vadinBB60_group	NA
ASV_12694	Bacteria	NA	NA	NA	NA	NA
ASV_12695	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA
ASV_12696	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_12697	Bacteria	NA	NA	NA	NA	NA
ASV_12698	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
ASV_12699	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_12700	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_12701	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_12702	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA
ASV_12703	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	NA	NA
ASV_12704	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter
ASV_12705	Bacteria	NA	NA	NA	NA	NA
ASV_12706	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA
ASV_12707	Bacteria	NA	NA	NA	NA	NA
ASV_12708	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_12709	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_12710	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_12711	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_12712	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_12713	Bacteria	Gemmatimonadetes	S0134_terrestrial_group	NA	NA	NA
ASV_12714	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_12715	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_12716	Bacteria	NA	NA	NA	NA	NA
ASV_12717	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12718	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA
ASV_12719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Neo-b11
ASV_12720	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12721	Bacteria	NA	NA	NA	NA	NA
ASV_12722	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_12723	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA
ASV_12724	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_12725	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12726	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
ASV_12727	Bacteria	NA	NA	NA	NA	NA
ASV_12728	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_12729	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_12730	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_12731	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Procabacteriaceae	Procabacter
ASV_12732	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_12733	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_12734	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_12735	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azorhizophilus
ASV_12736	Bacteria	NA	NA	NA	NA	NA
ASV_12737	Bacteria	NA	NA	NA	NA	NA
ASV_12738	Bacteria	Patescibacteria	NA	NA	NA	NA
ASV_12739	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_12740	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia
ASV_12741	Bacteria	NA	NA	NA	NA	NA
ASV_12742	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_12743	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_12744	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_12745	Bacteria	Actinobacteria	Coriobacteriia	OPB41	NA	NA
ASV_12746	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_2
ASV_12747	Bacteria	NA	NA	NA	NA	NA
ASV_12748	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_12749	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
ASV_12750	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_12751	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_12752	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_12753	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
ASV_12754	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
ASV_12755	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	NA	NA
ASV_12756	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	NA
ASV_12757	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12758	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_12759	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	NA
ASV_12760	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA
ASV_12761	Bacteria	Actinobacteria	Acidimicrobiia	NA	NA	NA
ASV_12762	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	DS-100	NA	NA
ASV_12763	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12764	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
ASV_12765	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12766	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_12767	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12768	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_12769	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_12770	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas
ASV_12771	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA
ASV_12772	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_12773	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
ASV_12774	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_12775	Bacteria	NA	NA	NA	NA	NA
ASV_12776	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_12777	Bacteria	Verrucomicrobia	Verrucomicrobiae	NA	NA	NA
ASV_12778	Bacteria	NA	NA	NA	NA	NA
ASV_12779	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_12780	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	NA
ASV_12781	Bacteria	Planctomycetes	Pla4_lineage	NA	NA	NA
ASV_12782	Bacteria	NA	NA	NA	NA	NA
ASV_12783	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA
ASV_12784	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_12785	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12786	Bacteria	Planctomycetes	vadinHA49	NA	NA	NA
ASV_12787	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_12788	Bacteria	NA	NA	NA	NA	NA
ASV_12789	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12790	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata
ASV_12791	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12792	Bacteria	NA	NA	NA	NA	NA
ASV_12793	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12794	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12795	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
ASV_12796	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium
ASV_12797	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_12798	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Planctopirus
ASV_12799	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	AKYH767	NA
ASV_12800	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12801	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_12802	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12803	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA
ASV_12804	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_12805	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12806	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12807	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12808	Bacteria	NA	NA	NA	NA	NA
ASV_12809	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
ASV_12810	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter
ASV_12811	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_12812	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
ASV_12813	Bacteria	FCPU426	NA	NA	NA	NA
ASV_12814	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
ASV_12815	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_12816	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
ASV_12817	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
ASV_12818	Bacteria	BRC1	NA	NA	NA	NA
ASV_12819	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Citreitalea
ASV_12820	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_12821	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae	Nostoc_PCC-7524
ASV_12822	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae	NA
ASV_12823	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_12824	Bacteria	Nitrospirae	4-29-1	NA	NA	NA
ASV_12825	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas
ASV_12826	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Alsobacter
ASV_12827	Bacteria	NA	NA	NA	NA	NA
ASV_12828	Bacteria	Gemmatimonadetes	S0134_terrestrial_group	NA	NA	NA
ASV_12829	Bacteria	Acidobacteria	Subgroup_22	NA	NA	NA
ASV_12830	Bacteria	Acidobacteria	Subgroup_22	NA	NA	NA
ASV_12831	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12832	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_12833	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12834	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_12835	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
ASV_12836	Bacteria	NA	NA	NA	NA	NA
ASV_12837	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_12838	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_12839	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
ASV_12840	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_12841	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12842	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_12843	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_12844	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_12845	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_12846	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_12847	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_12848	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_12849	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
ASV_12850	Bacteria	NA	NA	NA	NA	NA
ASV_12851	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_12852	Bacteria	NA	NA	NA	NA	NA
ASV_12853	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_12854	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA
ASV_12855	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12856	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Parasegetibacter
ASV_12857	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
ASV_12858	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_12859	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA
ASV_12860	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
ASV_12861	Bacteria	NA	NA	NA	NA	NA
ASV_12862	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_12863	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_12864	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA
ASV_12865	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
